time,Temperature (°C),Pressure (Pa)
2018-02-21 22:05:38.883,21.52,102364.17
2018-02-21 22:05:38.885,21.52,102364.17
2018-02-21 22:05:38.888,21.52,102358.85
2018-02-21 22:05:38.892,21.53,102365.7
2018-02-21 22:05:38.896,21.52,102369.52
2018-02-21 22:05:38.900,21.52,102369.52
2018-02-21 22:05:38.904,21.52,102364.17
2018-02-21 22:05:38.908,21.52,102358.85
2018-02-21 22:05:38.912,21.51,102368.75
2018-02-21 22:05:38.916,21.51,102368.75
2018-02-21 22:05:38.921,21.52,102364.96
2018-02-21 22:05:38.925,21.51,102363.41
2018-02-21 22:05:38.926,21.51,102363.41
2018-02-21 22:05:38.929,21.52,102364.17
2018-02-21 22:05:38.933,21.52,102361.51
2018-02-21 22:05:38.937,21.52,102361.51
2018-02-21 22:05:38.941,21.52,102361.51
2018-02-21 22:05:38.945,21.53,102365.7
2018-02-21 22:05:38.949,21.51,102359.97
2018-02-21 22:05:38.953,21.51,102359.97
2018-02-21 22:05:38.957,21.52,102362.28
2018-02-21 22:05:38.961,21.52,102362.28
2018-02-21 22:05:38.962,21.52,102353.5
2018-02-21 22:05:38.966,21.52,102353.5
2018-02-21 22:05:38.970,21.52,102361.51
2018-02-21 22:05:38.974,21.52,102356.17
2018-02-21 22:05:38.978,21.52,102356.17
2018-02-21 22:05:38.982,21.52,102359.61
2018-02-21 22:05:38.986,21.52,102364.17
2018-02-21 22:05:38.990,21.51,102363.41
2018-02-21 22:05:38.994,21.51,102363.41
2018-02-21 22:05:38.998,21.53,102365.7
2018-02-21 22:05:38.999,21.52,102359.61
2018-02-21 22:05:39.002,21.52,102359.61
2018-02-21 22:05:39.007,21.52,102362.28
2018-02-21 22:05:39.011,21.52,102364.17
2018-02-21 22:05:39.015,21.52,102364.17
2018-02-21 22:05:39.018,21.52,102364.17
2018-02-21 22:05:39.023,21.51,102355.39
2018-02-21 22:05:39.027,21.52,102358.85
2018-02-21 22:05:39.031,21.52,102358.85
2018-02-21 22:05:39.035,21.53,102360.36
2018-02-21 22:05:39.036,21.53,102363.03
2018-02-21 22:05:39.040,21.52,102361.51
2018-02-21 22:05:39.044,21.52,102361.51
2018-02-21 22:05:39.047,21.49,102368.35
2018-02-21 22:05:39.052,21.52,102364.96
2018-02-21 22:05:39.056,21.53,102368.36
2018-02-21 22:05:39.060,21.53,102368.36
2018-02-21 22:05:39.064,21.53,102365.7
2018-02-21 22:05:39.068,21.51,102363.41
2018-02-21 22:05:39.072,21.51,102363.41
2018-02-21 22:05:39.073,21.52,102361.51
2018-02-21 22:05:39.076,21.52,102359.61
2018-02-21 22:05:39.080,21.52,102364.17
2018-02-21 22:05:39.084,21.52,102364.17
2018-02-21 22:05:39.088,21.52,102364.96
2018-02-21 22:05:39.092,21.52,102361.51
2018-02-21 22:05:39.097,21.52,102361.51
2018-02-21 22:05:39.101,21.52,102364.96
2018-02-21 22:05:39.105,21.53,102365.7
2018-02-21 22:05:39.108,21.52,102369.52
2018-02-21 22:05:39.109,21.52,102369.52
2018-02-21 22:05:39.113,21.52,102356.95
2018-02-21 22:05:39.117,21.52,102359.61
2018-02-21 22:05:39.121,21.52,102359.61
2018-02-21 22:05:39.126,21.52,102358.85
2018-02-21 22:05:39.129,21.52,102364.17
2018-02-21 22:05:39.134,21.52,102364.17
2018-02-21 22:05:39.137,21.52,102364.17
2018-02-21 22:05:39.141,21.52,102364.17
2018-02-21 22:05:39.145,21.53,102361.13
2018-02-21 22:05:39.147,21.53,102361.13
2018-02-21 22:05:39.150,21.52,102361.51
2018-02-21 22:05:39.154,21.52,102356.95
2018-02-21 22:05:39.158,21.52,102358.85
2018-02-21 22:05:39.162,21.52,102358.85
2018-02-21 22:05:39.166,21.52,102361.51
2018-02-21 22:05:39.170,21.52,102362.28
2018-02-21 22:05:39.174,21.52,102362.28
2018-02-21 22:05:39.178,21.52,102369.52
2018-02-21 22:05:39.182,21.54,102367.25
2018-02-21 22:05:39.183,21.51,102357.29
2018-02-21 22:05:39.187,21.51,102357.29
2018-02-21 22:05:39.191,21.53,102363.03
2018-02-21 22:05:39.194,21.52,102364.17
2018-02-21 22:05:39.199,21.52,102359.61
2018-02-21 22:05:39.203,21.52,102359.61
2018-02-21 22:05:39.207,21.53,102360.36
2018-02-21 22:05:39.211,21.52,102362.28
2018-02-21 22:05:39.215,21.52,102362.28
2018-02-21 22:05:39.219,21.52,102364.17
2018-02-21 22:05:39.221,21.53,102365.7
2018-02-21 22:05:39.224,21.51,102362.64
2018-02-21 22:05:39.228,21.51,102362.64
2018-02-21 22:05:39.232,21.52,102361.51
2018-02-21 22:05:39.235,21.52,102358.85
2018-02-21 22:05:39.240,21.52,102358.85
2018-02-21 22:05:39.244,21.52,102364.17
2018-02-21 22:05:39.248,21.52,102364.17
2018-02-21 22:05:39.252,21.52,102364.17
2018-02-21 22:05:39.256,21.52,102364.17
2018-02-21 22:05:39.260,21.52,102362.28
2018-02-21 22:05:39.261,21.53,102365.7
2018-02-21 22:05:39.264,21.53,102365.7
2018-02-21 22:05:39.269,21.52,102366.85
2018-02-21 22:05:39.273,21.53,102365.7
2018-02-21 22:05:39.277,21.52,102358.85
2018-02-21 22:05:39.281,21.52,102358.85
2018-02-21 22:05:39.285,21.52,102361.51
2018-02-21 22:05:39.289,21.52,102364.17
2018-02-21 22:05:39.293,21.52,102364.17
2018-02-21 22:05:39.297,21.52,102358.85
2018-02-21 22:05:39.298,21.53,102363.03
2018-02-21 22:05:39.301,21.52,102364.17
2018-02-21 22:05:39.306,21.52,102364.17
2018-02-21 22:05:39.309,21.53,102360.36
2018-02-21 22:05:39.314,21.52,102364.17
2018-02-21 22:05:39.318,21.52,102364.17
2018-02-21 22:05:39.321,21.52,102364.17
2018-02-21 22:05:39.326,21.53,102365.7
2018-02-21 22:05:39.330,21.52,102364.96
2018-02-21 22:05:39.334,21.52,102364.96
2018-02-21 22:05:39.335,21.49,102356.89
2018-02-21 22:05:39.338,21.52,102359.61
2018-02-21 22:05:39.342,21.52,102364.17
2018-02-21 22:05:39.346,21.52,102364.17
2018-02-21 22:05:39.351,21.52,102361.51
2018-02-21 22:05:39.354,21.52,102364.17
2018-02-21 22:05:39.359,21.52,102364.17
2018-02-21 22:05:39.363,21.52,102362.28
2018-02-21 22:05:39.367,21.52,102364.17
2018-02-21 22:05:39.370,21.52,102361.51
2018-02-21 22:05:39.372,21.52,102361.51
2018-02-21 22:05:39.375,21.52,102361.51
2018-02-21 22:05:39.379,21.52,102358.85
2018-02-21 22:05:39.383,21.52,102358.85
2018-02-21 22:05:39.388,21.53,102363.03
2018-02-21 22:05:39.392,21.52,102358.85
2018-02-21 22:05:39.396,21.53,102360.36
2018-02-21 22:05:39.400,21.53,102360.36
2018-02-21 22:05:39.404,21.52,102364.17
2018-02-21 22:05:39.408,21.52,102364.17
2018-02-21 22:05:39.409,21.52,102364.17
2018-02-21 22:05:39.412,21.52,102364.96
2018-02-21 22:05:39.416,21.52,102366.85
2018-02-21 22:05:39.421,21.52,102364.96
2018-02-21 22:05:39.424,21.52,102364.96
2018-02-21 22:05:39.428,21.52,102364.17
2018-02-21 22:05:39.432,21.51,102363.41
2018-02-21 22:05:39.437,21.51,102363.41
2018-02-21 22:05:39.441,21.52,102364.17
2018-02-21 22:05:39.445,21.52,102361.51
2018-02-21 22:05:39.446,21.52,102361.51
2018-02-21 22:05:39.449,21.52,102361.51
2018-02-21 22:05:39.453,21.52,102358.85
2018-02-21 22:05:39.457,21.53,102365.7
2018-02-21 22:05:39.461,21.53,102365.7
2018-02-21 22:05:39.465,21.52,102361.51
2018-02-21 22:05:39.469,21.52,102364.17
2018-02-21 22:05:39.473,21.52,102364.17
2018-02-21 22:05:39.477,21.52,102364.17
2018-02-21 22:05:39.482,21.52,102358.85
2018-02-21 22:05:39.483,21.52,102359.61
2018-02-21 22:05:39.486,21.52,102356.17
2018-02-21 22:05:39.490,21.52,102356.17
2018-02-21 22:05:39.494,21.52,102359.61
2018-02-21 22:05:39.498,21.52,102359.61
2018-02-21 22:05:39.503,21.52,102359.61
2018-02-21 22:05:39.506,21.52,102359.61
2018-02-21 22:05:39.510,21.52,102358.85
2018-02-21 22:05:39.514,21.52,102358.85
2018-02-21 22:05:39.518,21.52,102358.85
2018-02-21 22:05:39.519,21.52,102361.51
2018-02-21 22:05:39.522,21.52,102366.85
2018-02-21 22:05:39.526,21.52,102366.85
2018-02-21 22:05:39.531,21.52,102364.17
2018-02-21 22:05:39.535,21.52,102361.51
2018-02-21 22:05:39.539,21.52,102364.17
2018-02-21 22:05:39.543,21.52,102364.17
2018-02-21 22:05:39.547,21.53,102357.69
2018-02-21 22:05:39.551,21.53,102360.36
2018-02-21 22:05:39.555,21.53,102360.36
2018-02-21 22:05:39.556,21.52,102364.17
2018-02-21 22:05:39.559,21.52,102358.85
2018-02-21 22:05:39.563,21.52,102361.51
2018-02-21 22:05:39.568,21.52,102361.51
2018-02-21 22:05:39.571,21.51,102358.07
2018-02-21 22:05:39.576,21.52,102364.96
2018-02-21 22:05:39.580,21.52,102364.96
2018-02-21 22:05:39.584,21.52,102362.28
2018-02-21 22:05:39.588,21.52,102359.61
2018-02-21 22:05:39.592,21.52,102364.17
2018-02-21 22:05:39.594,21.52,102364.17
2018-02-21 22:05:39.596,21.52,102361.51
2018-02-21 22:05:39.600,21.52,102358.85
2018-02-21 22:05:39.605,21.52,102358.85
2018-02-21 22:05:39.608,21.53,102357.69
2018-02-21 22:05:39.613,21.53,102355.02
2018-02-21 22:05:39.617,21.52,102361.51
2018-02-21 22:05:39.621,21.52,102361.51
2018-02-21 22:05:39.625,21.53,102360.36
2018-02-21 22:05:39.629,21.52,102359.61
2018-02-21 22:05:39.632,21.52,102364.96
2018-02-21 22:05:39.634,21.52,102364.96
2018-02-21 22:05:39.637,21.53,102365.7
2018-02-21 22:05:39.641,21.52,102358.85
2018-02-21 22:05:39.645,21.52,102358.85
2018-02-21 22:05:39.649,21.52,102364.96
2018-02-21 22:05:39.655,21.52,102358.85
2018-02-21 22:05:39.659,21.52,102361.51
2018-02-21 22:05:39.662,21.52,102361.51
2018-02-21 22:05:39.666,21.52,102364.17
2018-02-21 22:05:39.669,21.52,102361.51
2018-02-21 22:05:39.672,21.52,102361.51
2018-02-21 22:05:39.674,21.52,102358.85
2018-02-21 22:05:39.678,21.52,102364.96
2018-02-21 22:05:39.682,21.52,102358.85
2018-02-21 22:05:39.686,21.52,102358.85
2018-02-21 22:05:39.691,21.53,102365.7
2018-02-21 22:05:39.695,21.52,102362.28
2018-02-21 22:05:39.699,21.52,102362.28
2018-02-21 22:05:39.703,21.52,102361.51
2018-02-21 22:05:39.707,21.52,102364.17
2018-02-21 22:05:39.708,21.51,102363.41
2018-02-21 22:05:39.711,21.51,102363.41
2018-02-21 22:05:39.715,21.52,102364.17
2018-02-21 22:05:39.719,21.53,102365.7
2018-02-21 22:05:39.723,21.53,102365.7
2018-02-21 22:05:39.727,21.52,102358.85
2018-02-21 22:05:39.731,21.52,102364.17
2018-02-21 22:05:39.736,21.51,102363.41
2018-02-21 22:05:39.740,21.51,102363.41
2018-02-21 22:05:39.744,21.52,102362.28
2018-02-21 22:05:39.745,21.52,102364.17
2018-02-21 22:05:39.748,21.52,102364.17
2018-02-21 22:05:39.752,21.51,102363.41
2018-02-21 22:05:39.756,21.52,102358.85
2018-02-21 22:05:39.760,21.51,102362.64
2018-02-21 22:05:39.764,21.51,102362.64
2018-02-21 22:05:39.769,21.52,102369.52
2018-02-21 22:05:39.773,21.52,102358.85
2018-02-21 22:05:39.777,21.52,102369.52
2018-02-21 22:05:39.780,21.52,102369.52
2018-02-21 22:05:39.781,21.52,102364.96
2018-02-21 22:05:39.784,21.52,102364.17
2018-02-21 22:05:39.788,21.52,102364.17
2018-02-21 22:05:39.792,21.51,102360.74
2018-02-21 22:05:39.797,21.52,102367.62
2018-02-21 22:05:39.800,21.52,102361.51
2018-02-21 22:05:39.805,21.52,102361.51
2018-02-21 22:05:39.809,21.52,102362.28
2018-02-21 22:05:39.813,21.53,102365.7
2018-02-21 22:05:39.817,21.53,102365.7
2018-02-21 22:05:39.819,21.52,102364.96
2018-02-21 22:05:39.821,21.52,102364.17
2018-02-21 22:05:39.826,21.52,102358.85
2018-02-21 22:05:39.830,21.52,102358.85
2018-02-21 22:05:39.833,21.53,102363.03
2018-02-21 22:05:39.838,21.52,102358.85
2018-02-21 22:05:39.842,21.52,102358.85
2018-02-21 22:05:39.846,21.52,102364.17
2018-02-21 22:05:39.850,21.52,102361.51
2018-02-21 22:05:39.854,21.52,102364.17
2018-02-21 22:05:39.855,21.52,102364.17
2018-02-21 22:05:39.858,21.52,102362.28
2018-02-21 22:05:39.863,21.52,102364.96
2018-02-21 22:05:39.866,21.52,102364.96
2018-02-21 22:05:39.871,21.53,102360.36
2018-02-21 22:05:39.875,21.53,102368.36
2018-02-21 22:05:39.879,21.52,102364.17
2018-02-21 22:05:39.883,21.52,102364.17
2018-02-21 22:05:39.887,21.52,102364.17
2018-02-21 22:05:39.890,21.52,102370.3
2018-02-21 22:05:39.891,21.52,102370.3
2018-02-21 22:05:39.896,21.51,102360.74
2018-02-21 22:05:39.899,21.52,102366.85
2018-02-21 22:05:39.903,21.52,102359.61
2018-02-21 22:05:39.908,21.52,102359.61
2018-02-21 22:05:39.911,21.52,102364.17
2018-02-21 22:05:39.916,21.53,102363.03
2018-02-21 22:05:39.920,21.52,102358.85
2018-02-21 22:05:39.924,21.52,102358.85
2018-02-21 22:05:39.928,21.52,102359.61
2018-02-21 22:05:39.929,21.52,102361.51
2018-02-21 22:05:39.932,21.52,102361.51
2018-02-21 22:05:39.936,21.51,102362.64
2018-02-21 22:05:39.940,21.53,102365.7
2018-02-21 22:05:39.944,21.52,102364.17
2018-02-21 22:05:39.948,21.52,102364.17
2018-02-21 22:05:39.952,21.53,102365.7
2018-02-21 22:05:39.957,21.52,102361.51
2018-02-21 22:05:39.961,21.52,102361.51
2018-02-21 22:05:39.965,21.52,102356.17
2018-02-21 22:05:39.966,21.52,102358.85
2018-02-21 22:05:39.969,21.52,102364.17
2018-02-21 22:05:39.973,21.52,102364.17
2018-02-21 22:05:39.977,21.52,102358.85
2018-02-21 22:05:39.982,21.52,102364.17
2018-02-21 22:05:39.986,21.52,102364.17
2018-02-21 22:05:39.990,21.52,102361.51
2018-02-21 22:05:39.994,21.52,102359.61
2018-02-21 22:05:39.998,21.52,102364.17
2018-02-21 22:05:40.002,21.52,102364.17
2018-02-21 22:05:40.006,21.53,102365.7
2018-02-21 22:05:40.007,21.53,102365.7
2018-02-21 22:05:40.010,21.53,102365.7
2018-02-21 22:05:40.014,21.52,102364.17
2018-02-21 22:05:40.018,21.52,102359.61
2018-02-21 22:05:40.022,21.51,102360.74
2018-02-21 22:05:40.026,21.51,102360.74
2018-02-21 22:05:40.030,21.52,102356.17
2018-02-21 22:05:40.035,21.52,102358.85
2018-02-21 22:05:40.039,21.52,102358.85
2018-02-21 22:05:40.042,21.52,102364.17
2018-02-21 22:05:40.044,21.51,102360.74
2018-02-21 22:05:40.046,21.51,102363.41
2018-02-21 22:05:40.051,21.51,102363.41
2018-02-21 22:05:40.055,21.52,102361.51
2018-02-21 22:05:40.059,21.52,102356.17
2018-02-21 22:05:40.063,21.51,102357.29
2018-02-21 22:05:40.067,21.51,102357.29
2018-02-21 22:05:40.071,21.52,102366.85
2018-02-21 22:05:40.075,21.52,102364.17
2018-02-21 22:05:40.080,21.52,102364.17
2018-02-21 22:05:40.081,21.52,102356.95
2018-02-21 22:05:40.084,21.52,102364.17
2018-02-21 22:05:40.087,21.52,102364.17
2018-02-21 22:05:40.092,21.52,102364.17
2018-02-21 22:05:40.096,21.52,102364.17
2018-02-21 22:05:40.100,21.53,102365.7
2018-02-21 22:05:40.104,21.53,102365.7
2018-02-21 22:05:40.108,21.53,102365.7
2018-02-21 22:05:40.112,21.52,102362.28
2018-02-21 22:05:40.116,21.52,102364.17
2018-02-21 22:05:40.118,21.52,102364.17
2018-02-21 22:05:40.121,21.52,102364.17
2018-02-21 22:05:40.124,21.52,102362.28
2018-02-21 22:05:40.129,21.52,102362.28
2018-02-21 22:05:40.133,21.52,102362.28
2018-02-21 22:05:40.136,21.53,102366.47
2018-02-21 22:05:40.141,21.52,102364.17
2018-02-21 22:05:40.144,21.52,102364.17
2018-02-21 22:05:40.149,21.52,102359.61
2018-02-21 22:05:40.153,21.53,102363.03
2018-02-21 22:05:40.155,21.53,102363.03
2018-02-21 22:05:40.158,21.52,102358.85
2018-02-21 22:05:40.162,21.52,102359.61
2018-02-21 22:05:40.166,21.52,102366.85
2018-02-21 22:05:40.169,21.52,102366.85
2018-02-21 22:05:40.174,21.52,102358.85
2018-02-21 22:05:40.178,21.52,102364.17
2018-02-21 22:05:40.182,21.52,102364.17
2018-02-21 22:05:40.186,21.52,102364.17
2018-02-21 22:05:40.190,21.52,102364.96
2018-02-21 22:05:40.191,21.52,102361.51
2018-02-21 22:05:40.194,21.52,102361.51
2018-02-21 22:05:40.198,21.52,102364.17
2018-02-21 22:05:40.202,21.53,102365.7
2018-02-21 22:05:40.206,21.51,102363.41
2018-02-21 22:05:40.211,21.51,102363.41
2018-02-21 22:05:40.215,21.52,102364.17
2018-02-21 22:05:40.219,21.52,102358.85
2018-02-21 22:05:40.223,21.52,102358.85
2018-02-21 22:05:40.227,21.52,102364.17
2018-02-21 22:05:40.228,21.53,102360.36
2018-02-21 22:05:40.231,21.52,102364.96
2018-02-21 22:05:40.235,21.52,102364.96
2018-02-21 22:05:40.239,21.52,102364.17
2018-02-21 22:05:40.243,21.52,102361.51
2018-02-21 22:05:40.248,21.52,102361.51
2018-02-21 22:05:40.252,21.53,102363.03
2018-02-21 22:05:40.256,21.52,102362.28
2018-02-21 22:05:40.259,21.52,102366.85
2018-02-21 22:05:40.264,21.52,102366.85
2018-02-21 22:05:40.266,21.53,102363.03
2018-02-21 22:05:40.268,21.52,102366.85
2018-02-21 22:05:40.272,21.52,102366.85
2018-02-21 22:05:40.276,21.53,102360.36
2018-02-21 22:05:40.280,21.53,102365.7
2018-02-21 22:05:40.284,21.51,102357.29
2018-02-21 22:05:40.289,21.51,102357.29
2018-02-21 22:05:40.292,21.52,102359.61
2018-02-21 22:05:40.297,21.52,102359.61
2018-02-21 22:05:40.300,21.52,102359.61
2018-02-21 22:05:40.303,21.52,102361.51
2018-02-21 22:05:40.305,21.52,102364.96
2018-02-21 22:05:40.309,21.52,102356.17
2018-02-21 22:05:40.313,21.52,102356.17
2018-02-21 22:05:40.317,21.52,102369.52
2018-02-21 22:05:40.321,21.52,102364.96
2018-02-21 22:05:40.326,21.52,102362.28
2018-02-21 22:05:40.332,21.52,102362.28
2018-02-21 22:05:40.335,21.53,102363.03
2018-02-21 22:05:40.338,21.52,102364.96
2018-02-21 22:05:40.343,21.52,102364.96
2018-02-21 22:05:40.345,21.53,102366.47
2018-02-21 22:05:40.347,21.53,102365.7
2018-02-21 22:05:40.350,21.52,102356.95
2018-02-21 22:05:40.354,21.52,102356.95
2018-02-21 22:05:40.358,21.52,102364.96
2018-02-21 22:05:40.362,21.52,102358.85
2018-02-21 22:05:40.366,21.52,102358.85
2018-02-21 22:05:40.370,21.52,102364.96
2018-02-21 22:05:40.374,21.52,102367.62
2018-02-21 22:05:40.378,21.51,102362.64
2018-02-21 22:05:40.379,21.51,102362.64
2018-02-21 22:05:40.382,21.52,102364.17
2018-02-21 22:05:40.387,21.52,102358.85
2018-02-21 22:05:40.390,21.52,102358.85
2018-02-21 22:05:40.396,21.52,102364.96
2018-02-21 22:05:40.399,21.52,102361.51
2018-02-21 22:05:40.406,21.52,102364.17
2018-02-21 22:05:40.409,21.52,102364.17
2018-02-21 22:05:40.412,21.51,102360.74
2018-02-21 22:05:40.414,21.53,102363.8
2018-02-21 22:05:40.417,21.53,102363.8
2018-02-21 22:05:40.419,21.52,102361.51
2018-02-21 22:05:40.423,21.53,102361.13
2018-02-21 22:05:40.427,21.52,102361.51
2018-02-21 22:05:40.432,21.52,102361.51
2018-02-21 22:05:40.435,21.52,102361.51
2018-02-21 22:05:40.440,21.53,102363.03
2018-02-21 22:05:40.444,21.53,102363.03
2018-02-21 22:05:40.448,21.53,102368.36
2018-02-21 22:05:40.452,21.52,102356.95
2018-02-21 22:05:40.456,21.52,102358.85
2018-02-21 22:05:40.459,21.52,102358.85
2018-02-21 22:05:40.461,21.52,102354.28
2018-02-21 22:05:40.465,21.52,102362.28
2018-02-21 22:05:40.469,21.52,102362.28
2018-02-21 22:05:40.474,21.52,102364.96
2018-02-21 22:05:40.477,21.52,102362.28
2018-02-21 22:05:40.481,21.52,102364.17
2018-02-21 22:05:40.484,21.52,102364.17
2018-02-21 22:05:40.488,21.52,102361.51
2018-02-21 22:05:40.490,21.53,102365.7
2018-02-21 22:05:40.492,21.52,102359.61
2018-02-21 22:05:40.497,21.52,102359.61
2018-02-21 22:05:40.501,21.53,102365.7
2018-02-21 22:05:40.506,21.52,102364.17
2018-02-21 22:05:40.510,21.52,102364.17
2018-02-21 22:05:40.514,21.52,102359.61
2018-02-21 22:05:40.518,21.52,102362.28
2018-02-21 22:05:40.522,21.51,102352.73
2018-02-21 22:05:40.525,21.51,102352.73
2018-02-21 22:05:40.528,21.52,102361.51
2018-02-21 22:05:40.531,21.53,102365.7
2018-02-21 22:05:40.534,21.53,102365.7
2018-02-21 22:05:40.538,21.52,102356.17
2018-02-21 22:05:40.542,21.53,102360.36
2018-02-21 22:05:40.546,21.51,102360.74
2018-02-21 22:05:40.552,21.51,102360.74
2018-02-21 22:05:40.556,21.52,102362.28
2018-02-21 22:05:40.559,21.52,102359.61
2018-02-21 22:05:40.563,21.52,102359.61
2018-02-21 22:05:40.564,21.52,102358.85
2018-02-21 22:05:40.567,21.52,102364.96
2018-02-21 22:05:40.571,21.52,102364.17
2018-02-21 22:05:40.575,21.52,102364.17
2018-02-21 22:05:40.579,21.53,102363.03
2018-02-21 22:05:40.585,21.52,102356.17
2018-02-21 22:05:40.592,21.52,102356.17
2018-02-21 22:05:40.595,21.52,102364.17
2018-02-21 22:05:40.597,21.53,102360.36
2018-02-21 22:05:40.599,21.52,102366.85
2018-02-21 22:05:40.601,21.52,102366.85
2018-02-21 22:05:40.604,21.53,102360.36
2018-02-21 22:05:40.608,21.52,102364.17
2018-02-21 22:05:40.612,21.52,102364.17
2018-02-21 22:05:40.616,21.52,102361.51
2018-02-21 22:05:40.622,21.53,102365.7
2018-02-21 22:05:40.627,21.53,102360.36
2018-02-21 22:05:40.629,21.53,102360.36
2018-02-21 22:05:40.632,21.52,102364.96
2018-02-21 22:05:40.636,21.52,102361.51
2018-02-21 22:05:40.638,21.52,102356.17
2018-02-21 22:05:40.641,21.52,102356.17
2018-02-21 22:05:40.644,21.53,102361.13
2018-02-21 22:05:40.649,21.52,102367.62
2018-02-21 22:05:40.653,21.52,102367.62
2018-02-21 22:05:40.657,21.52,102364.17
2018-02-21 22:05:40.661,21.53,102363.03
2018-02-21 22:05:40.665,21.52,102362.28
2018-02-21 22:05:40.669,21.52,102362.28
2018-02-21 22:05:40.673,21.53,102365.7
2018-02-21 22:05:40.674,21.52,102354.28
2018-02-21 22:05:40.677,21.52,102354.28
2018-02-21 22:05:40.681,21.53,102365.7
2018-02-21 22:05:40.685,21.53,102360.36
2018-02-21 22:05:40.690,21.52,102359.61
2018-02-21 22:05:40.694,21.52,102359.61
2018-02-21 22:05:40.698,21.52,102359.61
2018-02-21 22:05:40.702,21.52,102358.85
2018-02-21 22:05:40.706,21.52,102358.85
2018-02-21 22:05:40.710,21.52,102361.51
2018-02-21 22:05:40.714,21.53,102358.46
2018-02-21 22:05:40.716,21.52,102361.51
2018-02-21 22:05:40.718,21.52,102361.51
2018-02-21 22:05:40.723,21.52,102359.61
2018-02-21 22:05:40.727,21.53,102355.02
2018-02-21 22:05:40.733,21.53,102355.02
2018-02-21 22:05:40.738,21.53,102363.8
2018-02-21 22:05:40.741,21.53,102360.36
2018-02-21 22:05:40.744,21.51,102358.07
2018-02-21 22:05:40.747,21.51,102358.07
2018-02-21 22:05:40.751,21.52,102364.96
2018-02-21 22:05:40.753,21.53,102365.7
2018-02-21 22:05:40.755,21.53,102365.7
2018-02-21 22:05:40.759,21.53,102365.7
2018-02-21 22:05:40.763,21.55,102363.46
2018-02-21 22:05:40.768,21.53,102365.7
2018-02-21 22:05:40.772,21.53,102365.7
2018-02-21 22:05:40.776,21.52,102359.61
2018-02-21 22:05:40.780,21.52,102364.17
2018-02-21 22:05:40.784,21.52,102356.17
2018-02-21 22:05:40.787,21.52,102356.17
2018-02-21 22:05:40.789,21.53,102361.13
2018-02-21 22:05:40.792,21.52,102359.61
2018-02-21 22:05:40.796,21.52,102359.61
2018-02-21 22:05:40.800,21.53,102363.03
2018-02-21 22:05:40.804,21.53,102360.36
2018-02-21 22:05:40.808,21.53,102357.69
2018-02-21 22:05:40.813,21.53,102357.69
2018-02-21 22:05:40.817,21.53,102365.7
2018-02-21 22:05:40.821,21.53,102361.13
2018-02-21 22:05:40.825,21.53,102361.13
2018-02-21 22:05:40.826,21.53,102365.7
2018-02-21 22:05:40.829,21.53,102368.36
2018-02-21 22:05:40.833,21.52,102358.85
2018-02-21 22:05:40.837,21.52,102358.85
2018-02-21 22:05:40.842,21.53,102361.13
2018-02-21 22:05:40.846,21.53,102363.03
2018-02-21 22:05:40.850,21.53,102363.03
2018-02-21 22:05:40.854,21.53,102360.36
2018-02-21 22:05:40.858,21.52,102364.96
2018-02-21 22:05:40.861,21.52,102364.17
2018-02-21 22:05:40.863,21.52,102364.17
2018-02-21 22:05:40.866,21.53,102355.02
2018-02-21 22:05:40.870,21.53,102365.7
2018-02-21 22:05:40.874,21.53,102365.7
2018-02-21 22:05:40.879,21.52,102356.17
2018-02-21 22:05:40.883,21.53,102365.7
2018-02-21 22:05:40.889,21.52,102366.85
2018-02-21 22:05:40.893,21.52,102366.85
2018-02-21 22:05:40.896,21.53,102363.03
